12 4.4055
8 4.68839
10 4.69692
8 3.88787
8 4.04137
8 4.246
15 4.21134
10 3.66287
7 4.17927
9 4.58277
9 4.5134
8 4.1448
8 4.65809
10 4.39683
10 4.58138
9 4.10155
11 4.19975
11 3.94898
8 5.28302
8 3.78185
8 5.86855
8 4.50152
13 6.84371
9 3.94524
13 4.64485
11 3.44593
8 4.05713
10 3.86392
10 3.84154
13 4.15886
6 3.62071
9 4.08307
10 4.72722
9 3.51648
8 4.93321
9 4.35039
10 5.39692
9 4.32246
12 3.20445
6 4.66809
8 6.50959
12 4.06028
10 4.22808
9 4.49064
14 5.01609
11 4.22519
12 4.51199
8 4.50675
6 3.43517
8 4.2676
8 4.137
12 4.01374
9 3.72244
10 5.03813
8 4.09163
7 3.5975
12 4.26802
9 3.94691
9 4.18355
8 3.77304
9 3.35836
10 4.62213
9 4.55753
11 4.10504
10 4.32762
9 4.17345
11 4.36742
10 4.01692
8 4.82435
8 4.96288
8 4.47554
8 3.834
12 5.43377
9 3.66547
8 4.41405
11 4.31108
8 4.60215
8 4.39075
8 3.71081
8 3.89822
11 3.81445
8 4.4822
15 4.06803
7 3.90424
15 3.85517
8 3.28278
10 4.30961
11 4.05495
8 4.93952
9 3.71249
8 4.04219
7 4.41525
8 4.54467
8 6.48456
10 3.89566
8 3.94572
10 6.13671
7 5.02634
12 4.39093
11 3.191
10 3.49564
10 3.37588
9 3.66547
8 3.9528
13 4.73083
9 4.33432
9 6.07454
12 4.26125
8 4.83365
8 3.58771
10 3.62537
12 4.58823
9 4.11637
8 4.10965
13 3.76956
16 4.72989
6 4.00541
8 4.70243
12 3.99794
9 3.60663
6 4.75999
10 4.17948
8 4.50252
9 3.73078
8 6.62798
8 3.65322
8 3.33419
9 3.73386
9 8.01648
13 3.7573
12 4.81697
11 3.64574
6 4.27299
11 4.39265
11 5.13557
8 5.05883
9 3.52121
9 3.88928
8 4.13342
7 4.3088
8 4.07725
8 5.22247
11 3.26189
8 4.64771
6 3.60894
8 5.08905
6 4.66661
8 4.07091
9 4.25933
12 4.26398
9 3.7307
10 4.42011
8 3.11981
8 5.2147
9 4.44583
11 4.23268
6 6.92297
12 3.87705
9 4.99613
9 4.7846
11 4.22755
8 3.86514
10 3.74564
10 4.48191
8 4.74224
14 3.78637
10 4.4896
8 4.95931
9 4.29294
8 3.87058
8 5.06805
9 3.84961
8 4.67348
10 4.91163
10 4.11193
9 4.57242
8 3.82277
8 4.08693
8 4.17609
7 3.62228
8 3.85475
8 4.02037
12 3.43295
6 4.70692
6 5.98279
8 4.14209
7 4.11068
9 4.56489
10 4.86102
12 5.14628
7 3.85554
10 3.41325
13 4.40396
9 4.67394
8 4.40656
8 5.19652
9 4.08436
8 3.69343
11 4.15502
8 4.14328
8 3.94918
8 4.27659
7 4.46447
11 3.62311
12 4.20303
14 4.21221
11 7.95664
8 5.021
9 4.7406
14 3.25164
7 4.2784
8 3.33938
8 4.57192
8 4.98501
7 4.2301
10 5.18538
10 3.93241
8 3.99137
9 2.94095
10 4.26446
13 4.98358
12 3.79125
11 4.75456
9 2.87101
7 4.78908
8 4.17107
8 4.09505
11 4.47598
9 4.66782
8 3.67677
10 3.77392
7 4.06934
12 4.14531
10 4.00874
8 4.13813
8 5.8245
9 4.32465
8 4.66221
8 3.56761
9 4.52148
10 3.6166
8 4.55309
10 4.59179
9 3.10011
6 3.77939
9 4.16685
10 4.82644
14 3.43844
9 4.06742
8 4.38759
12 4.88796
8 4.08852
10 3.98819
9 4.51026
12 4.82634
8 3.8634
6 4.38745
6 3.70796
8 7.12663
9 3.69443
9 4.53134
13 5.50502
9 5.19767
11 4.13973
7 4.02655
7 3.71322
8 3.95239
8 4.02287
10 4.01533
13 3.69849
10 3.97939
9 4.24436
8 4.37747
9 4.41779
9 3.81974
12 3.38834
10 3.9763
10 4.16933
8 6.50312
9 3.58474
8 4.99938
12 4.51926
8 4.74509
10 3.27569
12 4.91355
6 4.67891
9 4.03946
9 4.14902
14 3.8271
8 3.97802
10 6.13671
10 4.57931
8 4.10085
9 4.06128
9 3.97268
8 3.22646
11 4.16365
9 4.74813
8 3.26562
9 4.43625
11 4.50822
12 4.03656
10 4.24473
9 5.01085
13 3.72325
8 3.57639
10 3.39185
11 4.02581
6 4.46991
8 7.86446
6 4.33036
10 3.14923
6 4.14838
7 4.66673
11 3.49309
16 4.13575
10 4.57218
9 4.16533
9 4.46804
10 3.5366
11 3.71771
10 3.65974
10 3.84877
6 5.49666
10 4.37031
8 3.90698
9 4.90438
8 3.95527
8 4.59808
12 4.26438
12 5.19086
8 4.30699
8 5.16097
8 4.51655
10 5.62894
10 4.19547
8 4.34859
9 3.49074
9 4.72572
9 4.05176
15 3.88007
10 4.20984
7 3.74646
6 4.63833
8 3.9559
8 3.50236
8 4.55527
10 4.69957
7 5.50396
6 5.25825
9 5.7166
6 5.45085
13 4.9441
10 4.49001
9 4.40409
6 5.26851
8 4.91632
8 4.53592
9 3.89833
8 4.67356
10 4.43476
11 6.12501
12 3.96303
11 3.96458
10 3.96508
11 3.99108
8 3.45792
8 4.67414
6 4.18147
8 5.59755
10 4.10566
11 4.15253
8 4.28629
9 3.69942
9 4.41915
